CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2023_YR2023]
Pre-demographic dividend,PRE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Pre-demographic dividend,PRE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Pre-demographic dividend,PRE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Pre-demographic dividend,PRE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Pre-demographic dividend,PRE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Pre-demographic dividend,PRE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Pre-demographic dividend,PRE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.273462685,5.523902797,5.017818839
Pre-demographic dividend,PRE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.460285596,4.585479956,4.435579842
Pre-demographic dividend,PRE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.823475559,5.00203737,4.700607933
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,12.96034161,11.74813867,11.30812832
Pre-demographic dividend,PRE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,10.34793888,8.878248856,8.529719671
Pre-demographic dividend,PRE,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Pre-demographic dividend,PRE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,10.97690098,9.468205042,9.093966613
Pre-demographic dividend,PRE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Pre-demographic dividend,PRE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Pre-demographic dividend,PRE,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Pre-demographic dividend,PRE,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Small states,SST,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,85.29132843,85.44761658,..
Small states,SST,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,88.59470367,88.61107635,88.7383728
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.02258301,87.10311127,87.28028107
Small states,SST,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.018069983,1.020799994,1.024760008
Small states,SST,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,92.6142807,92.86965942,93.12789917
Small states,SST,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,90.94062042,90.93817902,90.82177734
Small states,SST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,91.7531662,91.8828125,91.95482635
Small states,SST,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.16013294,74.65747526,..
Small states,SST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.44097067,69.97725651,..
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.65769343,72.18306868,..
Small states,SST,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Small states,SST,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Small states,SST,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Small states,SST,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Small states,SST,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Small states,SST,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Small states,SST,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Small states,SST,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Small states,SST,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Small states,SST,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Small states,SST,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Small states,SST,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Small states,SST,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Small states,SST,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Small states,SST,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Small states,SST,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Small states,SST,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Small states,SST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.614924727,8.981257308,8.498717279
Small states,SST,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.450689708,6.728477354,6.395539304
Small states,SST,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.326651271,7.637198271,7.248297294
Small states,SST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Small states,SST,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,27.49483666,26.11756095,24.88193889
Small states,SST,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Small states,SST,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,22.30482515,21.87727986,20.7064111
Small states,SST,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Small states,SST,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,24.32915096,23.50601194,22.32496863
Small states,SST,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Small states,SST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Small states,SST,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Small states,SST,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
South Asia,SAS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,65.55729675,66.55612183,67.49987793
South Asia,SAS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,81.11612701,81.70365143,82.25881958
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,73.47901154,74.26526642,75.0088501
South Asia,SAS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.95709002,0.962140024,0.966470003
South Asia,SAS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,90.07337189,90.81524658,91.47357178
South Asia,SAS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.11136627,94.38900757,94.64723206
South Asia,SAS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.17350769,92.67401123,93.1241684
South Asia,SAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.42518485,70.04630769,..
South Asia,SAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.87632124,66.41160571,..
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.56744256,68.14744131,..
South Asia,SAS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,11.4,9.7,..
South Asia,SAS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,2.3,1.9,..
South Asia,SAS,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,12.3,10.9,..
South Asia,SAS,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,37.1,35,..
South Asia,SAS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,42.2,38.8,..
South Asia,SAS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,80.9,78.8,..
South Asia,SAS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
South Asia,SAS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,32.1,31,..
South Asia,SAS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,15.54327621,13.91136386,13.31396601
South Asia,SAS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,24.64352912,20.90211995,20.58843172
South Asia,SAS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,12.80898511,11.70343091,10.83762946
South Asia,SAS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.941639786,3.178188529,2.472863209
South Asia,SAS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,4.069994561,2.125981519,1.699113951
South Asia,SAS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,5.309982794,3.495867463,2.747551644
South Asia,SAS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,9.557879002,7.874843089,5.991971316
South Asia,SAS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,11.86661758,8.459312356,6.801652866
South Asia,SAS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9.474698471,7.756731085,5.791085341
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.062340094,5.089450859,4.672313696
South Asia,SAS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.852129537,4.661809614,4.063139676
South Asia,SAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.506390363,5.023823574,4.478778989
South Asia,SAS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,6.519760113,4.844014962,4.220946349
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.389006384,5.04134225,4.533160787
South Asia,SAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.345558143,4.792618985,4.171287583
South Asia,SAS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,18.20914697,16.95654752,14.66404332
South Asia,SAS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,19.09378179,17.96047481,15.58418792
South Asia,SAS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,18.99907509,16.1614728,14.85966176
South Asia,SAS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,18.91864051,17.240953,15.42726287
South Asia,SAS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,18.71782636,16.14477965,14.62809551
South Asia,SAS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,18.98467494,17.1961732,15.46873184
South Asia,SAS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
South Asia,SAS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,65.94899306,67.40056942,..
South Asia,SAS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
South Asia (IDA & IBRD),TSA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,65.55729675,66.55612183,67.49987793
South Asia (IDA & IBRD),TSA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,81.11612701,81.70365143,82.25881958
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,73.47901154,74.26526642,75.0088501
South Asia (IDA & IBRD),TSA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.95709002,0.962140024,0.966470003
South Asia (IDA & IBRD),TSA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,90.07337189,90.81524658,91.47357178
South Asia (IDA & IBRD),TSA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,94.11136627,94.38900757,94.64723206
South Asia (IDA & IBRD),TSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.17350769,92.67401123,93.1241684
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.42518485,70.04630769,..
